t,day,sin_d,cos_d,traffic,competitor_price,price,demand,revenue,oracle_price,oracle_expected_revenue,forced_exploration
214,4,-0.433883739117558,-0.9009688679024191,318.0,35.21281416135412,50.0,0.0,0.0,16.99980423517218,288.99334403417805,False
215,5,-0.9749279121818236,-0.2225209339563146,111.0,43.149603754109755,50.0,0.0,0.0,16.033733493323773,257.0806097349326,False
216,6,-0.7818314824680299,0.6234898018587334,206.0,39.67726769080443,50.0,0.0,0.0,15.88574053930371,252.3567524820773,False
217,0,0.0,1.0,545.0,37.331386180022236,50.0,0.0,0.0,19.282846545005558,371.8281708782328,False
218,1,0.7818314824680298,0.6234898018587336,811.0,37.690315823520244,50.0,0.36548450619054584,18.274225309527292,23.00266553741872,529.122621826351,False
219,2,0.9749279121818236,-0.22252093395631434,883.0,37.16491365894802,50.0,0.0,0.0,24.207416793896982,585.9990278334457,False
220,3,0.43388373911755823,-0.900968867902419,662.0,32.969677223006244,50.0,0.0,0.0,20.74678747882033,430.42919069133603,False
221,4,-0.433883739117558,-0.9009688679024191,281.0,35.97374794522701,50.0,0.0,0.0,16.820037681140406,282.9136675949831,False
222,5,-0.9749279121818236,-0.2225209339563146,106.0,38.73839077677002,50.0,0.0,0.0,14.880930248988838,221.442085075271,False
223,6,-0.7818314824680299,0.6234898018587334,216.0,25.487439538325507,50.0,0.0,0.0,12.43828350118398,154.7108964558256,False
224,0,0.0,1.0,547.0,29.56451858180548,50.0,0.0,0.0,17.36112964545137,301.40882256617044,False
225,1,0.7818314824680298,0.6234898018587336,789.0,21.884297367876187,50.0,0.0,0.0,18.83116092350771,354.61262172704375,False
226,2,0.9749279121818236,-0.22252093395631434,916.0,28.98384587768289,50.0,0.0,0.0,22.492149848580702,505.8968048110089,False
227,3,0.43388373911755823,-0.900968867902419,689.0,16.13783513245814,50.0,0.0,0.0,16.808826956183303,282.53666364291445,False
228,4,-0.433883739117558,-0.9009688679024191,311.0,23.92074722226321,50.0,0.0,0.0,14.106787500399454,199.0014535814263,False
229,5,-0.9749279121818236,-0.2225209339563146,93.0,10.788884165417159,50.0,0.0,0.0,7.763553596150623,60.27276444030327,False
230,6,-0.7818314824680299,0.6234898018587334,204.0,15.302340306597575,50.0,0.0,0.0,9.772008693251998,95.49215390099262,False
231,0,0.0,1.0,463.0,5.0,50.0,0.0,0.0,10.379999999999999,107.74439999999998,False
232,1,0.7818314824680298,0.6234898018587336,832.0,7.494115074295043,50.0,0.0,0.0,15.663615350112424,245.34884583627758,False
233,2,0.9749279121818236,-0.22252093395631434,925.0,22.716833698844006,50.0,0.0,0.0,21.015396803870985,441.6469028241508,False
234,3,0.43388373911755823,-0.900968867902419,701.0,14.143609703704252,50.0,0.0,0.0,16.43027059899483,269.953791956194,False
235,4,-0.433883739117558,-0.9009688679024191,314.0,14.962893096694968,50.0,0.0,0.0,11.897323969007394,141.54631762351784,False
236,5,-0.9749279121818236,-0.2225209339563146,117.0,19.186201065784857,50.0,0.0,0.0,10.102882821242549,102.0682412997578,False
237,6,-0.7818314824680299,0.6234898018587334,192.0,15.347630814028628,50.0,0.0,0.0,9.66333132010976,93.37997220221425,False
238,0,0.0,1.0,489.0,20.742316898227504,50.0,0.0,0.0,14.575579224556876,212.447509731334,False
239,1,0.7818314824680298,0.6234898018587336,844.0,22.836819977833134,50.0,0.0,0.0,19.619291575996947,384.91660194398474,False
240,2,0.9749279121818236,-0.22252093395631434,901.0,28.227420905705376,50.0,0.795851381089026,39.7925690544513,22.153043605586323,490.7573409910091,False
241,3,0.43388373911755823,-0.900968867902419,696.0,29.365593780820166,50.0,0.0,0.0,20.18576661827381,407.4651739674173,False
242,4,-0.433883739117558,-0.9009688679024191,375.0,34.1405321947197,50.0,0.0,0.0,17.301733743513577,299.34999053143633,False
243,5,-0.9749279121818236,-0.2225209339563146,116.0,39.184937533685954,50.0,0.0,0.0,15.092566938217821,227.78557678458566,False
244,6,-0.7818314824680299,0.6234898018587334,161.0,42.12240552678512,50.0,0.0,0.0,16.047024998298884,257.5070112960293,False
245,0,0.0,1.0,517.0,45.818001202938284,50.0,0.0,0.0,21.12450030073457,446.244512955735,False
246,1,0.7818314824680298,0.6234898018587336,828.0,32.025778242346085,50.0,0.0,0.0,21.756531142125183,473.3466473382629,False
247,2,0.9749279121818236,-0.22252093395631434,857.0,34.81166434487053,50.0,0.0,0.0,23.359104465377612,545.6477614244243,False
248,3,0.43388373911755823,-0.900968867902419,630.0,33.51630643716963,50.0,0.0,0.0,20.563444782361174,422.85526131721696,False
249,4,-0.433883739117558,-0.9009688679024191,368.0,42.51685363422061,50.0,0.0,0.0,19.325814103388804,373.4870907587416,False
250,5,-0.9749279121818236,-0.2225209339563146,108.0,30.362755202142885,50.0,0.0,0.0,12.807021355332054,164.01979599593128,False
251,6,-0.7818314824680299,0.6234898018587334,207.0,29.8894752612087,50.0,0.0,0.0,13.448792431904778,180.87001787645923,False
252,0,0.0,1.0,528.0,35.530405516275614,50.0,0.0,0.0,18.662601379068903,348.2926902340245,False
253,1,0.7818314824680298,0.6234898018587336,837.0,34.31466344547472,50.0,0.0,0.0,22.418752442907344,502.60046109636403,False
254,2,0.9749279121818236,-0.22252093395631434,851.0,29.10128121077374,50.0,0.0,0.0,21.871508681853413,478.3628920203892,False
255,3,0.43388373911755823,-0.900968867902419,698.0,21.618038489703657,50.0,0.0,0.0,18.26887779549468,333.75189590671863,False
256,4,-0.433883739117558,-0.9009688679024191,309.0,22.52184671228756,50.0,0.0,0.0,13.737062372905541,188.7068826370972,False
257,5,-0.9749279121818236,-0.2225209339563146,103.0,16.6680331877891,50.0,0.0,0.0,9.333340851743609,87.11125145482612,False
258,6,-0.7818314824680299,0.6234898018587334,183.0,8.263707098184288,50.0,0.0,0.0,7.802350391148675,60.87667162625788,False
259,0,0.0,1.0,513.0,9.017946902193025,50.0,0.0,0.0,11.884486725548255,141.2410247297327,False
260,1,0.7818314824680298,0.6234898018587336,778.0,19.52661045206918,50.0,0.0,0.0,18.13173919455596,328.75996621939674,False
261,2,0.9749279121818236,-0.22252093395631434,895.0,11.776066295310459,50.0,0.0,0.0,17.980204952987595,323.28777015143964,False
262,3,0.43388373911755823,-0.900968867902419,631.0,5.074071520001322,50.0,0.0,0.0,13.462886053069099,181.24930087792245,False
263,4,-0.433883739117558,-0.9009688679024191,330.0,7.226276620561914,50.0,0.0,0.0,10.12316984997413,102.47856781142524,False
264,5,-0.9749279121818236,-0.2225209339563146,98.0,17.730929438502706,50.0,0.0,0.0,9.54906491442201,91.18464073984542,False
265,6,-0.7818314824680299,0.6234898018587334,157.0,15.500735511301372,50.0,0.0,0.0,9.351607494427945,87.4525627298409,False
266,0,0.0,1.0,514.0,19.100591194435765,50.0,0.0,0.0,14.415147798608942,207.79648605574022,False
267,1,0.7818314824680298,0.6234898018587336,764.0,22.770191543784527,50.0,0.0,0.0,18.802634467484793,353.53906291784716,False
268,2,0.9749279121818236,-0.22252093395631434,886.0,27.578769369689244,50.0,0.0,0.0,21.84088072158229,477.024070694385,False
269,3,0.43388373911755823,-0.900968867902419,629.0,18.624234619661376,50.0,0.0,0.0,16.830426827984112,283.26326721212735,False
270,4,-0.433883739117558,-0.9009688679024191,350.0,27.6141774401775,50.0,0.0,0.0,15.420145054878027,237.78087351347926,False
271,5,-0.9749279121818236,-0.2225209339563146,115.0,36.75639121276995,50.0,0.0,0.0,14.47543035798882,209.53808404898433,False
272,6,-0.7818314824680299,0.6234898018587334,174.0,29.814166959020277,50.0,0.0,0.0,13.099965356357671,171.6090923377712,False
273,0,0.0,1.0,529.0,31.400846472890226,50.0,0.0,0.0,17.640211618222555,311.177065935674,False
274,1,0.7818314824680298,0.6234898018587336,800.0,37.26943147496077,50.0,0.0,0.0,22.787444450278855,519.2676245745446,False
275,2,0.9749279121818236,-0.22252093395631434,885.0,43.383785223923056,50.0,1.4487439617793652,72.43719808896826,25.782134685140743,664.7184689227374,False
276,3,0.43388373911755823,-0.900968867902419,713.0,42.5274621364944,50.0,0.0,0.0,23.646233707192366,559.1443685351604,False
277,4,-0.433883739117558,-0.9009688679024191,356.0,47.300530179153576,50.0,0.0,0.0,20.401733239622047,416.2307191806991,False
278,5,-0.9749279121818236,-0.2225209339563146,117.0,42.387979361937795,50.0,0.0,0.0,15.903327395280783,252.91582224148826,False
279,6,-0.7818314824680299,0.6234898018587334,173.0,39.13807738947008,50.0,0.0,0.0,15.420942963970122,237.8054818980196,False
280,0,0.0,1.0,483.0,41.8488746100083,50.0,0.0,0.0,19.792218652502076,391.73191918845106,False
281,1,0.7818314824680298,0.6234898018587336,801.0,34.33496767514526,50.0,0.0,0.0,22.063828500324977,486.8125280917527,False
282,2,0.9749279121818236,-0.22252093395631434,904.0,31.47827277782764,50.0,0.0,0.0,22.99575657361689,528.8048203930445,False
283,3,0.43388373911755823,-0.900968867902419,652.0,31.485159101438278,50.0,0.0,0.0,20.27565794842834,411.1023052416653,False
284,4,-0.433883739117558,-0.9009688679024191,318.0,20.335765868967634,50.0,0.0,0.0,13.28054216207556,176.37280011866662,False
285,5,-0.9749279121818236,-0.2225209339563146,114.0,23.256739327960712,50.0,0.0,0.0,11.090517386786512,122.99957590661393,False
286,6,-0.7818314824680299,0.6234898018587334,194.0,23.79100189889138,50.0,0.0,0.0,11.794174091325448,139.10254249649248,False
287,0,0.0,1.0,505.0,17.60373962475948,50.0,0.0,0.0,13.950934906189872,194.62858475674702,False
288,1,0.7818314824680298,0.6234898018587336,793.0,19.821368933797803,50.0,0.0,0.0,18.355428814988112,336.9217669820959,False
289,2,0.9749279121818236,-0.22252093395631434,812.0,17.516028003916986,50.0,0.0,0.0,18.58519538013923,345.40948731794856,False
290,3,0.43388373911755823,-0.900968867902419,659.0,16.591257316745832,50.0,0.0,0.0,16.622182502255228,276.2969511382799,False
291,4,-0.433883739117558,-0.9009688679024191,324.0,21.176025779476333,50.0,0.0,0.0,13.550607139702734,183.6189538545627,False
292,5,-0.9749279121818236,-0.2225209339563146,97.0,15.623085653163482,50.0,0.0,0.0,9.012103968087203,81.2180179316131,False
293,6,-0.7818314824680299,0.6234898018587334,174.0,6.9633267659968725,50.0,0.0,0.0,7.387255308101821,54.57154098707853,False
294,0,0.0,1.0,529.0,15.084490909016466,50.0,0.0,0.0,13.561122727254116,183.9040496236481,False
295,1,0.7818314824680298,0.6234898018587336,873.0,24.026696869424796,50.0,0.0,0.0,20.206760798894862,408.31318198375413,False
296,2,0.9749279121818236,-0.22252093395631434,928.0,19.38045728262901,50.0,0.0,0.0,20.21130269981723,408.4967568236393,False
297,3,0.43388373911755823,-0.900968867902419,650.0,24.35037887711838,50.0,0.0,0.0,18.471962892348365,341.21341309629497,False
298,4,-0.433883739117558,-0.9009688679024191,300.0,18.578258620898033,50.0,0.0,0.0,12.66116535005816,160.30510802151338,False
299,5,-0.9749279121818236,-0.2225209339563146,124.0,29.94988098302685,50.0,0.0,0.0,12.863802800553046,165.4774224915164,False
300,6,-0.7818314824680299,0.6234898018587334,206.0,30.947352444623203,50.0,0.0,0.0,13.703261727758402,187.7793819794482,False
301,0,0.0,1.0,522.0,26.63085784546643,50.0,0.0,0.0,16.377714461366608,268.2295309780569,False
302,1,0.7818314824680298,0.6234898018587336,842.0,30.235690524717654,50.0,0.0,0.0,21.449009212718074,460.0599962072648,False
303,2,0.9749279121818236,-0.22252093395631434,875.0,41.789304100511956,50.0,0.0,0.0,25.28351440428797,639.2561006318373,False
304,3,0.43388373911755823,-0.900968867902419,665.0,32.9523636437134,50.0,0.0,0.0,20.772459083997116,431.4950563963343,False
305,4,-0.433883739117558,-0.9009688679024191,311.0,46.20045685744843,50.0,0.0,0.0,19.67671490919576,387.17310961776667,False
306,5,-0.9749279121818236,-0.2225209339563146,114.0,44.174675179385275,50.0,0.0,0.0,16.320001349642652,266.342444052338,False
307,6,-0.7818314824680299,0.6234898018587334,188.0,32.969966096706116,50.0,0.0,0.0,14.028915140779132,196.81046002718196,False
308,0,0.0,1.0,505.0,46.8391925230767,50.0,0.0,0.0,21.259798130769177,451.9790165610566,False
309,1,0.7818314824680298,0.6234898018587336,841.0,43.06049069336113,50.0,0.13399278166601913,6.699639083300957,24.645209254878946,607.3863392167708,False
310,2,0.9749279121818236,-0.22252093395631434,877.0,29.525596985789655,50.0,0.0,0.0,22.237587625607397,494.51030340656723,False
311,3,0.43388373911755823,-0.900968867902419,657.0,37.04664313792831,50.0,0.0,0.0,21.716028957550847,471.58591368518694,False
312,4,-0.433883739117558,-0.9009688679024191,316.0,28.86863810153541,50.0,0.0,0.0,15.393760220217505,236.9678537175509,False
313,5,-0.9749279121818236,-0.2225209339563146,107.0,33.85131014125976,50.0,0.0,0.0,13.669160090111273,186.8459375690908,False
314,6,-0.7818314824680299,0.6234898018587334,173.0,25.11183714251032,50.0,0.0,0.0,11.914382902230184,141.95251994095494,False
315,0,0.0,1.0,504.0,24.9018110053666,50.0,0.0,0.0,15.765452751341648,248.54950045478594,False
316,1,0.7818314824680298,0.6234898018587336,841.0,22.50744715097315,50.0,0.0,0.0,19.50694836928195,380.52103468183174,False
317,2,0.9749279121818236,-0.22252093395631434,959.0,19.143250705491518,50.0,0.0,0.0,20.46200105553286,418.6934871966278,False
318,3,0.43388373911755823,-0.900968867902419,652.0,9.170194856614437,50.0,0.0,0.0,14.696916887222377,215.9993659899223,False
319,4,-0.433883739117558,-0.9009688679024191,319.0,10.260791289993103,50.0,0.0,0.0,10.771798517331927,116.03164329799431,False
320,5,-0.9749279121818236,-0.2225209339563146,121.0,8.642165822014082,50.0,0.0,0.0,7.506874010299854,56.353157406515415,False
321,6,-0.7818314824680299,0.6234898018587334,192.0,5.0,50.0,0.0,0.0,7.076423616602603,50.07577120161106,False
322,0,0.0,1.0,516.0,9.155733275087359,50.0,0.0,0.0,11.94893331877184,142.7770074564558,False
323,1,0.7818314824680298,0.6234898018587336,821.0,7.29471264443673,50.0,0.0,0.0,15.503764742647846,240.36672119537042,False
324,2,0.9749279121818236,-0.22252093395631434,898.0,6.715779415724041,50.0,0.0,0.0,16.745133233090993,280.3994869939684,False
325,3,0.43388373911755823,-0.900968867902419,668.0,14.854534339159798,50.0,0.0,0.0,16.278001757858718,264.9733412288515,False
326,4,-0.433883739117558,-0.9009688679024191,314.0,10.94442304809587,50.0,0.0,0.0,10.892706456857619,118.65105395526766,False
327,5,-0.9749279121818236,-0.2225209339563146,101.0,16.35363855690903,50.0,0.0,0.0,9.23474219402359,85.28046339007965,False
328,6,-0.7818314824680299,0.6234898018587334,161.0,20.067879912816736,50.0,0.0,0.0,10.533393594806787,110.95238062311665,False
329,0,0.0,1.0,530.0,11.912646424876339,50.0,0.0,0.0,12.778161606219086,163.28141403465153,False
330,1,0.7818314824680298,0.6234898018587336,799.0,33.362861934188516,50.0,0.0,0.0,21.80080206508579,475.27497068104884,False
331,2,0.9749279121818236,-0.22252093395631434,887.0,30.910309924875,50.0,0.0,0.0,22.683765860378735,514.5532336084838,False
332,3,0.43388373911755823,-0.900968867902419,646.0,31.947853766317394,50.0,0.0,0.0,20.331331614648114,413.3630452247899,False
333,4,-0.433883739117558,-0.9009688679024191,298.0,30.139129071438262,50.0,0.0,0.0,15.531382962693216,241.22385673383712,False
334,5,-0.9749279121818236,-0.2225209339563146,115.0,30.685608558798016,50.0,0.0,0.0,12.957734694495837,167.90288841294114,False
335,6,-0.7818314824680299,0.6234898018587334,189.0,49.58702875667505,50.0,0.0,0.0,18.193180805771366,330.9918278314876,False
336,0,0.0,1.0,464.0,39.933552268338715,50.0,0.0,0.0,19.12338806708468,365.7039711643167,False
337,1,0.7818314824680298,0.6234898018587336,838.0,35.98788112798435,50.0,0.0,0.0,22.847056863534753,521.9880073255905,False
338,2,0.9749279121818236,-0.22252093395631434,841.0,30.73680156500762,50.0,0.0,0.0,22.180388770411888,491.9696460066138,False
339,3,0.43388373911755823,-0.900968867902419,666.0,41.208740767082126,50.0,3.1721052819769753,158.60526409884875,22.846553364839302,521.96500065245,False
340,4,-0.433883739117558,-0.9009688679024191,357.0,38.3995278495044,50.0,0.0,0.0,18.18648265720975,330.7481514409911,False
341,5,-0.9749279121818236,-0.2225209339563146,106.0,37.48413395252043,50.0,0.0,0.0,14.56736604292644,212.20815342860635,False
342,6,-0.7818314824680299,0.6234898018587334,200.0,32.94198000091006,50.0,0.0,0.0,14.141918616830118,199.99386216504627,False
343,0,0.0,1.0,476.0,31.241955432982643,50.0,0.0,0.0,17.07048885824566,291.4015898594892,False
344,1,0.7818314824680298,0.6234898018587336,824.0,27.99354056854067,50.0,0.0,0.0,20.70847172367383,428.8408011301986,False
345,2,0.9749279121818236,-0.22252093395631434,899.0,25.05176309921691,50.0,0.0,0.0,21.33912915396421,455.35843304956524,False
346,3,0.43388373911755823,-0.900968867902419,666.0,18.8337636269372,50.0,0.0,0.0,17.252809079803068,297.6594211441352,False
347,4,-0.433883739117558,-0.9009688679024191,316.0,14.202273384769224,50.0,0.0,0.0,11.72716904102596,137.52649371679772,False
348,5,-0.9749279121818236,-0.2225209339563146,114.0,23.83697537733139,50.0,0.0,0.0,11.235576399129181,126.23817702066866,False
349,6,-0.7818314824680299,0.6234898018587334,171.0,12.78561326318805,50.0,0.0,0.0,8.812826932399616,77.66591854042804,False
350,0,0.0,1.0,454.0,8.942605625528724,50.0,0.0,0.0,11.275651406382181,127.14031463824846,False
351,1,0.7818314824680298,0.6234898018587336,829.0,11.53702216082202,50.0,0.0,0.0,16.644342121744167,277.0341246656671,False
352,2,0.9749279121818236,-0.22252093395631434,920.0,14.829942246682519,50.0,0.0,0.0,18.99367394083061,360.7596497705878,False
353,3,0.43388373911755823,-0.900968867902419,675.0,5.0,50.0,0.0,0.0,13.884368173068768,192.77567956532496,False
354,4,-0.433883739117558,-0.9009688679024191,319.0,13.441465896596636,50.0,0.0,0.0,11.56696716898281,133.7947294883262,False
355,5,-0.9749279121818236,-0.2225209339563146,119.0,9.127066939599825,50.0,0.0,0.0,7.60809928969629,57.883174801877196,False
356,6,-0.7818314824680299,0.6234898018587334,198.0,6.458269773968446,50.0,0.0,0.0,7.500991060094714,56.26486688362082,False
357,0,0.0,1.0,557.0,16.781123057683665,50.0,0.0,0.0,14.265280764420917,203.4982352877574,False
358,1,0.7818314824680298,0.6234898018587336,809.0,18.76242765631334,50.0,0.0,0.0,18.250693495616996,333.08781307095654,False
359,2,0.9749279121818236,-0.22252093395631434,855.0,21.0165943381165,50.0,0.0,0.0,19.89033696368911,395.62550452909727,False
360,3,0.43388373911755823,-0.900968867902419,664.0,32.35585163746804,50.0,0.0,0.0,20.613331082435778,424.90941831411294,False
361,4,-0.433883739117558,-0.9009688679024191,343.0,25.09059766358207,50.0,0.0,0.0,14.71925011072917,216.6563238222007,False
362,5,-0.9749279121818236,-0.2225209339563146,102.0,41.88759071246452,50.0,0.0,0.0,15.628230232912465,244.2415802129192,False
363,6,-0.7818314824680299,0.6234898018587334,194.0,40.32548523138109,50.0,0.0,0.0,15.927794924447875,253.69465115526748,False
364,0,0.0,1.0,457.0,38.447033096856494,50.0,0.0,0.0,18.681758274214125,349.00809221616794,False
365,1,0.7818314824680298,0.6234898018587336,814.0,36.16377330020604,50.0,0.0,0.0,22.651029906590175,513.0691558292425,False
366,2,0.9749279121818236,-0.22252093395631434,835.0,32.530216296778825,50.0,0.0,0.0,22.568742453354687,509.34813592585414,False
367,3,0.43388373911755823,-0.900968867902419,662.0,34.6832735171144,50.0,0.0,0.0,21.17518655234737,448.3885255267129,False
368,4,-0.433883739117558,-0.9009688679024191,307.0,45.84634920383909,50.0,0.0,0.0,19.548187995793427,382.13165391888225,False
369,5,-0.9749279121818236,-0.2225209339563146,102.0,44.24608617345638,50.0,0.0,0.0,16.21785409816043,263.01879154921903,False
370,6,-0.7818314824680299,0.6234898018587334,192.0,36.3769818625559,50.0,0.0,0.0,14.920669082241577,222.62636586175972,False
371,0,0.0,1.0,507.0,38.42661124256895,50.0,0.0,0.0,19.17665281064224,367.74401301991287,False
372,1,0.7818314824680298,0.6234898018587336,840.0,34.101844408872516,50.0,0.0,0.0,22.395547683756792,501.56055605542423,False
373,2,0.9749279121818236,-0.22252093395631434,897.0,33.79253004138516,50.0,0.22616379094194894,11.308189547097447,23.50432088950627,552.4531004768809,False
374,3,0.43388373911755823,-0.900968867902419,639.0,22.89462939216122,50.0,0.0,0.0,17.998025521109074,323.92892265849355,False
375,4,-0.433883739117558,-0.9009688679024191,323.0,23.893731882071148,50.0,0.0,0.0,14.220033665351437,202.20935744372824,False
376,5,-0.9749279121818236,-0.2225209339563146,125.0,26.18369207953234,50.0,0.0,0.0,11.932255574679418,142.37872309946806,False
377,6,-0.7818314824680299,0.6234898018587334,204.0,18.06334178493094,50.0,0.0,0.0,10.462259062835338,109.45886469788017,False
378,0,0.0,1.0,517.0,18.63809597380416,50.0,0.0,0.0,14.32952399345104,205.33525787888905,False
379,1,0.7818314824680298,0.6234898018587336,837.0,14.757935411357625,50.0,0.0,0.0,17.52957043437807,307.28583961382174,False
380,2,0.9749279121818236,-0.22252093395631434,816.0,14.008058701996632,50.0,0.0,0.0,17.74820305465914,314.998711669412,False
381,3,0.43388373911755823,-0.900968867902419,700.0,16.925567612740878,50.0,0.0,0.0,17.115760076253988,292.94924298788993,False
382,4,-0.433883739117558,-0.9009688679024191,339.0,11.28593746691874,50.0,0.0,0.0,11.228085061563336,126.06989414970174,False
383,5,-0.9749279121818236,-0.2225209339563146,104.0,13.84887967499856,50.0,0.0,0.0,8.638552473545975,74.62458883820727,False
384,6,-0.7818314824680299,0.6234898018587334,193.0,10.041872335653826,50.0,0.0,0.0,8.346891700516059,69.67060106014387,False
385,0,0.0,1.0,466.0,9.107001694209808,50.0,0.0,0.0,11.436750423552452,130.79926025062719,False
386,1,0.7818314824680298,0.6234898018587336,817.0,7.873412307663168,50.0,0.0,0.0,15.608439658454454,243.6233885716138,False
387,2,0.9749279121818236,-0.22252093395631434,877.0,15.513135382248311,50.0,0.0,0.0,18.734472224722058,350.9804495388823,False
388,3,0.43388373911755823,-0.900968867902419,694.0,14.974458788451797,50.0,0.0,0.0,16.567982870181716,274.49805638663474,False
389,4,-0.433883739117558,-0.9009688679024191,372.0,17.443863748723118,50.0,0.0,0.0,13.09756663201443,171.54625168005782,False
390,5,-0.9749279121818236,-0.2225209339563146,104.0,33.63481925616703,50.0,0.0,0.0,13.58503736883809,184.55324031272735,False
391,6,-0.7818314824680299,0.6234898018587334,207.0,21.026846697601233,50.0,0.0,0.0,11.23313529100291,126.18332846597502,False
392,0,0.0,1.0,513.0,23.47276807328653,50.0,0.0,0.0,15.498192018321632,240.19395583676834,False
393,1,0.7818314824680298,0.6234898018587336,839.0,31.057488054924864,50.0,0.9235150475445142,46.175752377225706,21.62445859526988,467.6172095385413,False
394,2,0.9749279121818236,-0.22252093395631434,902.0,43.85772214500029,50.0,8.15951649529747,407.97582476487355,26.07061891541005,679.6771706325363,False
395,3,0.43388373911755823,-0.900968867902419,678.0,43.11069368582389,50.0,0.0,0.0,23.44204159452474,549.5293141194279,False
396,4,-0.433883739117558,-0.9009688679024191,314.0,35.174853327315766,50.0,0.0,0.0,16.950314026662593,287.31314560247466,False
397,5,-0.9749279121818236,-0.2225209339563146,88.0,43.39976566780767,50.0,0.0,0.0,15.866273971748251,251.73864974657602,False
398,6,-0.7818314824680299,0.6234898018587334,200.0,34.209382859856575,50.0,0.0,0.0,14.458769331566746,209.05601058345508,False
399,0,0.0,1.0,489.0,38.85244431521381,50.0,0.0,0.0,19.10311107880345,364.92885288910315,False
400,1,0.7818314824680298,0.6234898018587336,821.0,32.86944693512056,50.0,0.0,0.0,21.897448315318805,479.49824272205836,False
401,2,0.9749279121818236,-0.22252093395631434,902.0,35.01475188791176,50.0,0.0,0.0,23.85987635113792,569.2936994915906,False
402,3,0.43388373911755823,-0.900968867902419,703.0,43.23971031406014,50.0,2.078322087984173,103.91610439920865,23.724295751583803,562.8422089086173,False
403,4,-0.433883739117558,-0.9009688679024191,308.0,31.80548088069302,50.0,0.0,0.0,16.047970915006907,257.53737048890764,False
404,5,-0.9749279121818236,-0.2225209339563146,104.0,25.78849285292518,50.0,0.0,0.0,11.623455768027629,135.10472399129475,False
405,6,-0.7818314824680299,0.6234898018587334,205.0,27.56800053284859,50.0,0.0,0.0,12.84842374981475,165.0819928548037,False
406,0,0.0,1.0,497.0,21.74375011248043,50.0,0.0,0.0,14.905937528120106,222.18697359221932,False
407,1,0.7818314824680298,0.6234898018587336,808.0,15.887890052054093,50.0,0.0,0.0,17.522059094552187,307.022554912979,False
408,2,0.9749279121818236,-0.22252093395631434,899.0,20.013622607536355,50.0,0.0,0.0,20.079594031044067,403.1900964515405,False
409,3,0.43388373911755823,-0.900968867902419,737.0,13.352057235439325,50.0,0.0,0.0,16.5923824819286,275.3071564266111,False
410,4,-0.433883739117558,-0.9009688679024191,313.0,10.87722448372579,50.0,0.0,0.0,10.865906815765099,118.06793092889043,False
411,5,-0.9749279121818236,-0.2225209339563146,103.0,18.197595100370307,50.0,0.0,0.0,9.71573132988891,94.39543527458494,False
412,6,-0.7818314824680299,0.6234898018587334,161.0,5.0,50.0,0.0,0.0,6.766423616602603,45.78448855931745,False
413,0,0.0,1.0,490.0,10.417125155600258,50.0,0.0,0.0,12.004281288900065,144.1027692630362,False
414,1,0.7818314824680298,0.6234898018587336,869.0,5.0,50.0,0.0,0.0,15.410086581538662,237.47076845051794,False
415,2,0.9749279121818236,-0.22252093395631434,868.0,13.477408604066568,50.0,0.0,0.0,18.135540530176623,328.897830321679,False
416,3,0.43388373911755823,-0.900968867902419,671.0,5.7771685383115425,50.0,0.0,0.0,14.038660307646653,197.08398323349363,False
417,4,-0.433883739117558,-0.9009688679024191,301.0,12.510263331622653,50.0,0.0,0.0,11.154166527739315,124.41543092854013,False
418,5,-0.9749279121818236,-0.2225209339563146,123.0,13.819841258971012,50.0,0.0,0.0,8.821292869539086,77.81520789018111,False
419,6,-0.7818314824680299,0.6234898018587334,204.0,22.76353241411974,50.0,0.0,0.0,11.637306720132539,135.42690769844197,False
420,0,0.0,1.0,503.0,19.639304940071966,50.0,0.0,0.0,14.439826235017993,208.5085816975139,False
421,1,0.7818314824680298,0.6234898018587336,846.0,16.3040131845572,50.0,0.0,0.0,18.006089877677965,324.21927268301687,False
422,2,0.9749279121818236,-0.22252093395631434,903.0,31.205018184514042,50.0,0.0,0.0,22.91744292528849,525.2091902338555,False
423,3,0.43388373911755823,-0.900968867902419,699.0,30.58695788876442,50.0,0.0,0.0,20.52110764525987,421.1158589883431,False
424,4,-0.433883739117558,-0.9009688679024191,306.0,36.76052396213489,50.0,0.0,0.0,17.266731685367375,298.14002309446965,False
425,5,-0.9749279121818236,-0.2225209339563146,100.0,36.53132471218886,50.0,0.0,0.0,14.269163732843548,203.60903363469762,False
426,6,-0.7818314824680299,0.6234898018587334,142.0,43.6813966301631,50.0,0.0,0.0,16.246772774143377,263.9576255746465,False
427,0,0.0,1.0,502.0,41.41159297235253,50.0,0.0,0.0,19.87289824308813,394.93208458013527,False
428,1,0.7818314824680298,0.6234898018587336,843.0,40.484180483212924,50.0,0.0,0.0,24.021131702341894,577.0147682612547,False
429,2,0.9749279121818236,-0.22252093395631434,871.0,48.63233662551503,50.0,7.148689268221429,357.4344634110715,26.954272535538742,726.5328079200981,False
430,3,0.43388373911755823,-0.900968867902419,698.0,38.329658609403594,50.0,0.0,0.0,22.446782825419668,503.85805921155537,False
431,4,-0.433883739117558,-0.9009688679024191,306.0,32.92942322057361,50.0,0.0,0.0,16.308956499977054,265.9820621181438,False
432,5,-0.9749279121818236,-0.2225209339563146,97.0,29.041165887640332,50.0,0.0,0.0,12.366624026706416,152.93338981791243,False
